iso3,measure,measure_note,window,first_year,last_year,n_years,percent_per_year,r_squared,half_life_years,direction,monotone,trajectory,trajectory_reason
LIE,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.7971712076439008,0.43629977383497376,38.56878952944412,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LIE,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-3.617252491514151,0.6756109203414855,19.162255943869702,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LIE,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,0.5735426043254096,0.1544422071315684,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LIE,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,1.4680450211111262,0.33747527514500875,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LIE,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,2.0988422230743584,0.2923133248670794,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LIE,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,0.8430891984072668,0.07911808955451097,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LIE,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,0.9068836848422005,0.4329983144881844,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LIE,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,1.6301855904356015,0.556116870536759,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LIE,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,0.00204277895303466,4.450996693758214e-06,,flat,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LIE,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,0.7517266566802027,0.33643709398640476,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LIE,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,1.6878739747296316,0.6252473155152617,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LIE,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-0.390499897012941,0.3044512410766515,177.502525829597,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LTU,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.8202708237694047,0.6747669553510429,38.07934355199853,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LTU,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-2.1324371511592157,0.5219271086363926,32.50492893462971,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LTU,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-2.8842209480304706,0.9212232763773662,24.032388400523555,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LTU,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,0.9884929205376601,0.3795881755052028,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LTU,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.11302304050677407,0.006377545838558523,613.2795379172278,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LTU,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,3.0949557034213577,0.5970218678787533,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LTU,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,3.4671738939692935,0.7517844487044809,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LTU,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,3.6934394655673484,0.5638684159065523,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LTU,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,5.236045516607706,0.8887639529500174,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LTU,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,1.9693490062219137,0.8829563604704301,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LTU,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,2.343568812233283,0.8283742138874944,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LTU,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,1.2539433508444435,0.6175586854585198,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LUX,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.6750328185434766,0.7444974322438119,41.3811104407298,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
LUX,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-2.4146880927155383,0.7712411534365062,28.70545403569857,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
LUX,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,0.020951275856779066,0.2549303546964248,,flat,False,intensive converger,already largely lit; the decline is convergence among lit places
LUX,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-1.635869990294473,0.7515060617717634,42.37177677152521,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
LUX,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-2.344960503266793,0.7763832151704583,29.55901302364426,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
LUX,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,0.020951275856779066,0.2549303546964248,,flat,False,intensive converger,already largely lit; the decline is convergence among lit places
LUX,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,0.008528114140508348,0.38239760996019445,,flat,False,intensive converger,already largely lit; the decline is convergence among lit places
LUX,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,0.015436433996962307,0.48482843586164437,,flat,False,intensive converger,already largely lit; the decline is convergence among lit places
LUX,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,0.0,,,flat,False,intensive converger,already largely lit; the decline is convergence among lit places
LUX,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,0.11448941971102607,0.5536413026536864,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
LUX,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,0.16548332429150053,0.5803942488514127,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
LUX,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-0.19306833900977224,0.9052394369483555,359.0164933903851,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
LVA,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.6517513641765766,0.8605024083909508,41.9643776656113,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LVA,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-1.226069501709423,0.6700421792159087,56.534085514201166,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LVA,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-3.264814910049379,0.8967403284195679,21.230826238460843,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LVA,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,1.7968645760156692,0.5667399799877927,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LVA,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,0.33455573772121544,0.03973660798701782,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LVA,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,1.917414122299349,0.2269534037243586,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LVA,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,4.1845431493214935,0.8629920075846205,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LVA,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,2.942833178622415,0.6553301676672535,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LVA,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,6.562386002722954,0.8219538072724505,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LVA,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,0.3321648285878265,0.2434476935729828,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LVA,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,0.4457226611529642,0.17744135633382843,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LVA,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-0.10600798421659914,0.0751732085618627,653.8631836859413,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MDA,total,Theil T over all land pixels - both margins together,full,1992,2022,31,1.1689607540658846,0.18818513817971846,,rising,False,disrupted,lit area shrinking
MDA,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,3.271952295423998,0.5990644977717674,,rising,True,disrupted,lit area shrinking
MDA,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-5.498383313454822,0.8589074754936614,12.60638156790159,falling,True,disrupted,lit area shrinking
MDA,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,2.910884365670129,0.8385400319583465,,rising,True,disrupted,lit area shrinking
MDA,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,2.727037068773715,0.637106375262246,,rising,True,disrupted,lit area shrinking
MDA,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,2.967988830385167,0.6801458190583839,,rising,True,disrupted,lit area shrinking
MDA,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,-0.2157507568403284,0.006601941567780457,321.2721895909388,falling,False,disrupted,lit area shrinking
MDA,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,-2.5958540576197593,0.46080830440014797,26.702085909849618,falling,False,disrupted,lit area shrinking
MDA,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,7.225101567334004,0.925533909395839,,rising,True,disrupted,lit area shrinking
MDA,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,0.6730863554774663,0.705106764244858,,rising,True,disrupted,lit area shrinking
MDA,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,0.9761887347878528,0.7263917977722965,,rising,True,disrupted,lit area shrinking
MDA,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.5891887217378733,0.4537105723936725,,rising,False,disrupted,lit area shrinking
MKD,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-0.9553593728497042,0.3401585015119181,72.55355421828162,falling,False,mixed,both margins contribute
MKD,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-1.1715555005164802,0.23202992652770363,59.16469004279963,falling,False,mixed,both margins contribute
MKD,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-2.796811229728852,0.880207727956136,24.783481029827858,falling,True,mixed,both margins contribute
MKD,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-0.15387913050093777,0.031430828195844814,450.4491143818369,falling,False,mixed,both margins contribute
MKD,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.8386036305951878,0.4153452839935462,82.65492245341143,falling,False,mixed,both margins contribute
MKD,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,-0.19178338448403165,0.007920855073291669,361.4219148466735,falling,False,mixed,both margins contribute
MKD,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,1.335224689777092,0.2859897048811768,,rising,False,mixed,both margins contribute
MKD,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,1.6010128650163804,0.17776003881478925,,rising,False,mixed,both margins contribute
MKD,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,3.2254151286780357,0.7727664978783332,,rising,True,mixed,both margins contribute
MKD,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-0.03791795543435098,0.009207878992545023,1828.0183428139246,flat,False,mixed,both margins contribute
MKD,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,0.12589954647471138,0.03996495441932721,,rising,False,mixed,both margins contribute
MKD,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-0.5016572255708825,0.9445979554135071,138.17147351384176,falling,True,mixed,both margins contribute
MLT,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.0870124229796934,0.7617945843910369,63.766261167458076,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
MLT,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-1.4802829953004495,0.7405007718062576,46.825315345817295,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
MLT,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-0.2730510040017342,0.788211609696029,253.85263939756214,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
MLT,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-1.0870124229796934,0.7617945843910369,63.766261167458076,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
MLT,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-1.4802829953004495,0.7405007718062576,46.825315345817295,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
MLT,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,-0.2730510040017342,0.788211609696029,253.85263939756214,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
MLT,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,0.0,,,flat,False,intensive converger,already largely lit; the decline is convergence among lit places
MLT,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,0.0,,,flat,False,intensive converger,already largely lit; the decline is convergence among lit places
MLT,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,0.0,,,flat,False,intensive converger,already largely lit; the decline is convergence among lit places
MLT,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-0.3273514154509146,0.6170248171893555,211.74406092155132,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
MLT,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-0.41687944364261575,0.5159178924466229,166.2704148958157,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
MLT,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.10888778091568481,0.779413203612184,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
MNE,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.999198379652713,0.9121807577430779,34.671255619982745,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MNE,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-1.9605003450605765,0.8071601264162145,35.35562655249255,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MNE,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-3.15523299749881,0.9103429621371357,21.968177345679738,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MNE,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,0.4013085625395817,0.13521893873116406,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MNE,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,0.1462350414414875,0.009051897759159473,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MNE,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,1.976465907107205,0.47067642953940686,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MNE,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,3.777478028646318,0.8567914650979912,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MNE,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,4.054251718216651,0.7262345057073724,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MNE,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,5.12695420017006,0.8966211497303164,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MNE,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,1.138179483791322,0.8766988538091677,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MNE,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,0.8733306518798029,0.6647265503888732,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MNE,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,1.25152359344403,0.8661604436789893,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
NLD,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-0.13727760518495521,0.04857077349897181,504.92371252110826,falling,False,flat,total inequality barely moving
NLD,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-0.7651796685727573,0.6551728397530995,90.58619942853815,falling,True,flat,total inequality barely moving
NLD,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-0.6984119221566024,0.3787533452021165,99.24618388809854,falling,False,flat,total inequality barely moving
NLD,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-0.4237453848869942,0.33906262765382433,163.57633741422248,falling,False,flat,total inequality barely moving
NLD,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.7227664356051077,0.688474081250662,95.90196035869252,falling,True,flat,total inequality barely moving
NLD,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,2.240336579842088,0.6726696496334836,,rising,True,flat,total inequality barely moving
NLD,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,-0.04094614151918046,0.06884765413456731,1692.826612820779,flat,False,flat,total inequality barely moving
NLD,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,0.039610585358897034,0.07170651232657313,,flat,False,flat,total inequality barely moving
NLD,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,0.5077889365228491,0.6778449275114833,,rising,True,flat,total inequality barely moving
NLD,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-0.28252690592533347,0.6676099683655213,245.33846724783479,falling,True,flat,total inequality barely moving
NLD,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-0.05114974907064475,0.10079801566428251,1355.1331006582554,falling,False,flat,total inequality barely moving
NLD,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-0.5427513214272736,0.851686663156113,127.70990197447618,falling,True,flat,total inequality barely moving
NOR,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-0.9945821807293047,0.7162519161069938,69.69229833292168,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
NOR,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-1.2166850230849142,0.7232060211353075,56.97014160677883,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
NOR,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-3.130728755082056,0.8751171757682455,22.140122469401792,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
NOR,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,1.66959801999618,0.6555096129393028,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
NOR,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,1.5157604118933312,0.402152545133233,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
NOR,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,4.009828819529504,0.788331551298209,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
NOR,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,2.2670242692150167,0.7527800215183822,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
NOR,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,2.6821252356953944,0.707731325203758,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
NOR,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,6.358709938028369,0.9406221142879605,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
NOR,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-1.3090048284799087,0.32891266083636367,52.95222488712035,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
NOR,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-1.5030434419069725,0.1914432757583863,46.11624396434751,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
NOR,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-2.1829575250702646,0.7232740334241217,31.752664566280757,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
POL,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-2.7914327464651443,0.5676174939254519,24.83123340290729,falling,True,mixed,both margins contribute
POL,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-4.753088397219685,0.6816348608020472,14.583090458940363,falling,True,mixed,both margins contribute
POL,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-2.3164457130110527,0.8577259491763461,29.922876097059564,falling,True,mixed,both margins contribute
POL,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-0.634031775122294,0.19828765094926468,109.32372915004912,falling,False,mixed,both margins contribute
POL,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-1.9075010740879372,0.7874707664109523,36.33797065573714,falling,True,mixed,both margins contribute
POL,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,3.3705873697957722,0.7317616222796195,,rising,True,mixed,both margins contribute
POL,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,1.743416176191815,0.4820576369785352,,rising,False,mixed,both margins contribute
POL,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,2.8319288808140604,0.5265343888612307,,rising,True,mixed,both margins contribute
POL,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,1.8864150351078721,0.8208448222579741,,rising,True,mixed,both margins contribute
POL,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,0.23549956347126536,0.1542708946142612,,rising,False,mixed,both margins contribute
POL,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,0.23159753160548485,0.06124517508977481,,rising,False,mixed,both margins contribute
POL,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.029829892781803036,0.002287074231475739,,flat,False,mixed,both margins contribute
PRT,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.7960533055972137,0.7762830327532921,38.59279557014394,falling,True,mixed,both margins contribute
PRT,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-2.434718352134109,0.7818300463124516,28.46929625155121,falling,True,mixed,both margins contribute
PRT,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-3.2566057736616054,0.8963983135085761,21.28434415261128,falling,True,mixed,both margins contribute
PRT,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-0.3312324871362274,0.082105476223773,209.26304256951454,falling,False,mixed,both margins contribute
PRT,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.8685934683388217,0.26186139738207886,79.80110440912985,falling,False,mixed,both margins contribute
PRT,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,3.0547833749598965,0.7706436908178749,,rising,True,mixed,both margins contribute
PRT,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,1.273161163432856,0.573738449255403,,rising,True,mixed,both margins contribute
PRT,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,1.7025407413682758,0.5223177947279347,,rising,True,mixed,both margins contribute
PRT,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,3.1728156106248693,0.8576093630004405,,rising,True,mixed,both margins contribute
PRT,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-0.08697619699308724,0.10056983942577934,796.9389379200331,falling,False,mixed,both margins contribute
PRT,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-0.18500468651183266,0.20123567550550095,374.66466046286484,falling,False,mixed,both margins contribute
PRT,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.666867841007297,0.8767317498712761,,rising,True,mixed,both margins contribute
ROU,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.933306230176792,0.5565657180731366,35.85294299168322,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
ROU,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-2.487992498989515,0.4725750451683403,27.859697360078993,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
ROU,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-5.0393590588359265,0.9285400028481279,13.754669442428254,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
ROU,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,0.49741371561051106,0.2348331936328275,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
ROU,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.3247240408666507,0.12366481941953064,213.45730322584558,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
ROU,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,2.5831629174465647,0.6239729461916939,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
ROU,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,2.499978833508607,0.5237897298912573,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
ROU,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,3.31308740706808,0.43923485411337015,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
ROU,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,5.231406818551918,0.9211721043735954,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
ROU,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-0.8893892953452619,0.7554929558048009,77.93518363529041,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
ROU,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-0.9376759570624843,0.5630383285573543,73.92182505472472,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
ROU,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-0.888418202721725,0.6334124645145869,78.02037131121867,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SMR,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-2.9606207196572436,0.7927852790909391,23.41222487425516,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
SMR,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-4.062081702536599,0.797721485415548,17.06384143202004,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
SMR,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-0.1343974146070622,0.9023940346394788,515.7444304910925,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
SMR,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-2.9606207196572436,0.7927852790909391,23.41222487425516,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
SMR,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-4.062081702536599,0.797721485415548,17.06384143202004,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
