iso3,gid,name,desert_share,dryland_share,humid_share,area_km2,pixels_classified,mean_dn_1992,mean_dn_2022,majority_arid,light_scopes,in_light_scope,dark_2022,cell
TLS,TLS.4_1,Baucau,0.0,0.0639,0.9361,1495.7156,1769,0.0897,0.4762,False,,False,True,anomalously_dark
TLS,TLS.5_1,Bobonaro,0.0,0.0,1.0,1380.1083,1634,0.0422,0.5272,False,,False,True,anomalously_dark
TLS,TLS.6_1,Covalima,0.0,0.0,1.0,1190.8623,1411,0.0,0.5402,False,,False,True,anomalously_dark
TLS,TLS.7_1,Dili,0.0,0.4841,0.5159,372.1548,440,2.008,9.6486,False,,False,False,ordinary
TLS,TLS.8_1,Ermera,0.0,0.0,1.0,763.8518,904,0.0,1.5791,False,,False,True,anomalously_dark
TLS,TLS.9_1,Lautém,0.0,0.0009,0.9991,1811.323,2142,0.0498,0.2557,False,,False,True,anomalously_dark
TLS,TLS.10_1,Liquiçá,0.0,0.0898,0.9102,546.0793,646,0.0,2.4437,False,,False,True,anomalously_dark
TLS,TLS.11_1,Manatuto,0.0,0.1347,0.8653,1783.3482,2110,0.0107,0.1329,False,,False,True,anomalously_dark
TLS,TLS.12_1,Manufahi,0.0,0.0,1.0,1320.9026,1564,0.0182,0.5325,False,,False,True,anomalously_dark
TLS,TLS.13_1,Viqueque,0.0,0.0,1.0,1884.3426,2230,0.0127,0.1749,False,,False,True,anomalously_dark
VNM,VNM.1_1,An Giang,0.0,0.0,1.0,3524.7366,4192,0.4269,11.2018,False,,False,False,ordinary
VNM,VNM.7_1,Bà Rịa - Vũng Tàu,0.0,0.0,1.0,1848.5402,2199,1.1025,35.7449,False,,False,False,ordinary
VNM,VNM.3_1,Bắc Giang,0.0,0.0,1.0,3897.4252,4887,0.8286,14.44,False,,False,False,ordinary
VNM,VNM.4_1,Bắc Kạn,0.0,0.0,1.0,4857.0712,6128,0.0,0.3654,False,,False,True,anomalously_dark
VNM,VNM.2_1,Bạc Liêu,0.0,0.0,1.0,2477.4592,2936,0.1094,12.5714,False,,False,False,ordinary
VNM,VNM.5_1,Bắc Ninh,0.0,0.0,1.0,818.7936,1025,5.0195,43.1148,False,,False,False,ordinary
VNM,VNM.6_1,Bến Tre,0.0,0.0,1.0,2272.9482,2700,0.2601,23.9327,False,,False,False,ordinary
VNM,VNM.8_1,Bình Định,0.0,0.0,1.0,6008.8822,7243,0.0824,10.0416,False,,False,False,ordinary
VNM,VNM.9_1,Bình Dương,0.0,0.0,1.0,2695.3495,3213,1.0993,34.7305,False,,False,False,ordinary
VNM,VNM.10_1,Bình Phước,0.0,0.0,1.0,6857.7115,8190,0.0144,8.738,False,,False,False,ordinary
VNM,VNM.11_1,Bình Thuận,0.0,0.0038,0.9962,7924.2559,9443,0.0993,16.2971,False,,False,False,ordinary
VNM,VNM.13_1,Cà Mau,0.0,0.0,1.0,5129.0244,6074,0.069,6.851,False,,False,False,ordinary
VNM,VNM.12_1,Cần Thơ,0.0,0.0,1.0,1443.7886,1715,1.2719,19.099,False,,False,False,ordinary
VNM,VNM.14_1,Cao Bằng,0.0,0.0,1.0,6706.2881,8490,0.0336,0.89,False,,False,True,anomalously_dark
VNM,VNM.19_1,Đà Nẵng,0.0,0.0,1.0,975.181,1186,1.3653,23.4944,False,,False,False,ordinary
VNM,VNM.15_1,Đắk Lắk,0.0,0.0,1.0,13021.4392,15613,0.055,5.3247,False,,False,True,anomalously_dark
VNM,VNM.16_1,Đắk Nông,0.0,0.0,1.0,6508.2932,7786,0.0105,3.5344,False,,False,True,anomalously_dark
VNM,VNM.20_1,Điện Biên,0.0,0.0,1.0,9494.6937,11934,0.01,0.9165,False,,False,True,anomalously_dark
VNM,VNM.17_1,Đồng Nai,0.0,0.0,1.0,5842.5293,6961,0.9138,26.2598,False,,False,False,ordinary
VNM,VNM.18_1,Đồng Tháp,0.0,0.0,1.0,3389.6191,4032,0.2893,15.8268,False,,False,False,ordinary
VNM,VNM.21_1,Gia Lai,0.0,0.0,1.0,15522.5602,18685,0.0305,4.6513,False,,False,True,anomalously_dark
VNM,VNM.26_1,Hà Giang,0.0,0.0,1.0,7919.1108,10027,0.0164,0.45,False,,False,True,anomalously_dark
VNM,VNM.28_1,Hà Nam,0.0,0.0,1.0,859.4994,1072,1.304,30.6593,False,,False,False,ordinary
VNM,VNM.27_1,Hà Nội,0.0,0.0,1.0,3356.6632,4199,7.5395,36.852,False,,False,False,ordinary
VNM,VNM.29_1,Hà Tĩnh,0.0,0.0,1.0,5945.5808,7316,0.0288,6.8348,False,,False,False,ordinary
VNM,VNM.22_1,Hải Dương,0.0,0.0,1.0,1676.2959,2096,4.1928,28.0834,False,,False,False,ordinary
VNM,VNM.23_1,Hải Phòng,0.0,0.0,1.0,1345.555,1681,6.53,35.5033,False,,False,False,ordinary
VNM,VNM.24_1,Hậu Giang,0.0,0.0,1.0,1619.6466,1922,0.0852,14.2343,False,,False,False,ordinary
VNM,VNM.25_1,Hồ Chí Minh,0.0,0.0,1.0,1954.2179,2326,8.4434,43.1585,False,,False,False,ordinary
VNM,VNM.30_1,Hoà Bình,0.0,0.0,1.0,4582.7012,5721,0.1784,3.5289,False,,False,True,anomalously_dark
VNM,VNM.31_1,Hưng Yên,0.0,0.0,1.0,929.2188,1161,3.6155,32.8722,False,,False,False,ordinary
VNM,VNM.32_1,Khánh Hòa,0.0,0.0012,0.9988,4708.3943,5635,0.5533,11.986,False,,False,False,ordinary
VNM,VNM.33_1,Kiên Giang,0.0,0.0,1.0,6262.1982,7436,0.1362,6.8892,False,,False,False,ordinary
VNM,VNM.34_1,Kon Tum,0.0,0.0,1.0,9639.492,11646,0.0221,1.9365,False,,False,True,anomalously_dark
VNM,VNM.36_1,Lai Châu,0.0,0.0,1.0,9067.8212,11445,0.0001,1.008,False,,False,True,anomalously_dark
VNM,VNM.37_1,Lâm Đồng,0.0,0.0,1.0,9780.9759,11681,0.1041,8.588,False,,False,False,ordinary
VNM,VNM.35_1,Lạng Sơn,0.0,0.0,1.0,8302.1329,10444,0.0977,1.5196,False,,False,True,anomalously_dark
VNM,VNM.38_1,Lào Cai,0.0,0.0,1.0,6356.8164,8026,0.0704,2.555,False,,False,True,anomalously_dark
VNM,VNM.39_1,Long An,0.0,0.0,1.0,4483.5176,5336,0.499,23.2762,False,,False,False,ordinary
VNM,VNM.40_1,Nam Định,0.0,0.0,1.0,1585.4306,1974,3.4747,36.9845,False,,False,False,ordinary
VNM,VNM.41_1,Nghệ An,0.0,0.0,1.0,16470.2104,20378,0.1157,4.0932,False,,False,True,anomalously_dark
VNM,VNM.42_1,Ninh Bình,0.0,0.0,1.0,1345.6591,1675,1.2051,24.2729,False,,False,False,ordinary
VNM,VNM.43_1,Ninh Thuận,0.0,0.1916,0.8084,3371.6858,4026,0.2706,8.7071,False,,False,False,ordinary
VNM,VNM.44_1,Phú Thọ,0.0,0.0,1.0,3537.0392,4434,0.6522,7.1756,False,,False,False,ordinary
VNM,VNM.45_1,Phú Yên,0.0,0.0,1.0,4979.8332,5979,0.0672,7.7719,False,,False,False,ordinary
VNM,VNM.46_1,Quảng Bình,0.0,0.0,1.0,7964.859,9760,0.0232,3.2066,False,,False,True,anomalously_dark
VNM,VNM.47_1,Quảng Nam,0.0,0.0,1.0,10498.6893,12739,0.0075,5.1621,False,,False,True,anomalously_dark
VNM,VNM.48_1,Quảng Ngãi,0.0,0.0,1.0,5144.5758,6225,0.0538,7.3258,False,,False,False,ordinary
VNM,VNM.49_1,Quảng Ninh,0.0,0.0,1.0,5687.9071,7127,0.8264,11.3625,False,,False,False,ordinary
VNM,VNM.50_1,Quảng Trị,0.0,0.0,1.0,4600.4125,5614,0.0462,4.717,False,,False,True,anomalously_dark
VNM,VNM.51_1,Sóc Trăng,0.0,0.0,1.0,3266.7015,3874,0.104,17.5885,False,,False,False,ordinary
VNM,VNM.52_1,Sơn La,0.0,0.0,1.0,14111.9386,17676,0.0166,1.1248,False,,False,True,anomalously_dark
VNM,VNM.53_1,Tây Ninh,0.0,0.0,1.0,4032.4873,4810,0.3077,15.4681,False,,False,False,ordinary
VNM,VNM.55_1,Thái Bình,0.0,0.0,1.0,1591.8797,1985,4.6956,28.1964,False,,False,False,ordinary
VNM,VNM.56_1,Thái Nguyên,0.0,0.0,1.0,3517.04,4420,1.0501,7.9235,False,,False,False,ordinary
VNM,VNM.57_1,Thanh Hóa,0.0,0.0,1.0,11090.0047,13789,0.255,9.1861,False,,False,False,ordinary
VNM,VNM.54_1,Thừa Thiên Huế,0.0,0.0,1.0,4778.5003,5819,0.1175,5.064,False,,False,True,anomalously_dark
VNM,VNM.58_1,Tiền Giang,0.0,0.0,1.0,2382.909,2833,0.6304,33.3252,False,,False,False,ordinary
VNM,VNM.59_1,Trà Vinh,0.0,0.0,1.0,2197.6477,2608,0.0609,23.6532,False,,False,False,ordinary
VNM,VNM.60_1,Tuyên Quang,0.0,0.0,1.0,5864.9481,7392,0.0974,1.5478,False,,False,True,anomalously_dark
VNM,VNM.61_1,Vĩnh Long,0.0,0.0,1.0,1521.2949,1807,0.4819,27.3472,False,,False,False,ordinary
VNM,VNM.62_1,Vĩnh Phúc,0.0,0.0,1.0,1228.1293,1540,2.2027,31.1492,False,,False,False,ordinary
VNM,VNM.63_1,Yên Bái,0.0,0.0,1.0,6890.8832,8665,0.076,1.8417,False,,False,True,anomalously_dark
AFG,AFG.1_1,Badakhshan,0.0672,0.6526,0.3474,43702.5651,63738,0.0,0.0252,False,,False,True,anomalously_dark
AFG,AFG.2_1,Badghis,0.0057,1.0,0.0,20588.6894,29324,0.0024,0.0268,False,,False,True,anomalously_dark
AFG,AFG.3_1,Baghlan,0.1778,0.7205,0.2795,21116.3797,30284,0.0537,0.302,False,,False,True,anomalously_dark
AFG,AFG.4_1,Balkh,0.8596,1.0,0.0,17264.2874,25054,0.4376,0.9163,True,,False,True,desert_dark
AFG,AFG.5_1,Bamyan,0.0245,0.9425,0.0575,14174.0066,20087,0.0,0.0212,False,,False,True,anomalously_dark
AFG,AFG.6_1,Daykundi,0.3774,1.0,0.0,17890.7396,25070,0.0,0.0,False,,False,True,anomalously_dark
AFG,AFG.7_1,Farah,0.9802,1.0,0.0,48444.4033,67017,0.0,0.0263,True,,False,True,desert_dark
AFG,AFG.8_1,Faryab,0.3769,1.0,0.0,20292.017,29234,0.0,0.1871,False,,False,True,anomalously_dark
AFG,AFG.9_1,Ghazni,0.47,0.9987,0.0013,22914.2995,31941,0.0,0.065,False,,False,True,anomalously_dark
AFG,AFG.10_1,Ghor,0.1527,0.9995,0.0005,36480.5244,51374,0.0,0.0012,False,,False,True,anomalously_dark
AFG,AFG.11_1,Hilmand,0.9936,1.0,0.0,58518.3132,79711,0.0016,0.0892,True,,False,True,desert_dark
AFG,AFG.12_1,Hirat,0.7628,1.0,0.0,54728.5864,77080,0.008,0.3167,True,,False,True,desert_dark
AFG,AFG.13_1,Jawzjan,0.9483,1.0,0.0,11799.6462,17161,0.2031,0.3216,True,,False,True,desert_dark
AFG,AFG.14_1,Kabul,0.0,0.9353,0.0647,4463.2899,6313,0.4926,8.8233,False,,False,False,ordinary
AFG,AFG.15_1,Kandahar,0.9987,1.0,0.0,53505.2274,72751,0.023,0.2977,True,,False,True,desert_dark
AFG,AFG.16_1,Kapisa,0.0,0.7489,0.2511,1906.1019,2709,0.0,0.7255,False,,False,True,anomalously_dark
AFG,AFG.17_1,Khost,0.0,1.0,0.0,4015.2178,5602,0.0,0.5263,False,,False,True,anomalously_dark
AFG,AFG.18_1,Kunar,0.0012,0.7934,0.2066,4889.2972,6949,0.0,0.0325,False,,False,True,anomalously_dark
AFG,AFG.19_1,Kunduz,0.6113,1.0,0.0,8042.6664,11700,0.0017,0.783,True,,False,True,desert_dark
AFG,AFG.20_1,Laghman,0.1134,0.7723,0.2277,3840.6555,5445,0.012,0.6711,False,,False,True,anomalously_dark
AFG,AFG.21_1,Logar,0.1538,0.957,0.043,3870.1634,5438,0.0,0.215,False,,False,True,anomalously_dark
AFG,AFG.22_1,Nangarhar,0.1925,0.846,0.154,7462.5156,10520,0.2048,1.1631,False,,False,True,anomalously_dark
AFG,AFG.23_1,Nimroz,1.0,1.0,0.0,40971.8498,55614,0.0004,0.1028,True,,False,True,desert_dark
AFG,AFG.24_1,Nuristan,0.0,0.2403,0.7597,9220.654,13176,0.0,0.0015,False,,False,True,anomalously_dark
AFG,AFG.25_1,Paktika,0.6815,1.0,0.0,19058.2256,26328,0.0,0.001,True,,False,True,desert_dark
AFG,AFG.26_1,Paktya,0.0375,0.8996,0.1004,6431.0492,9004,0.0031,0.2037,False,,False,True,anomalously_dark
AFG,AFG.27_1,Panjshir,0.0,0.095,0.905,3635.678,5198,0.0,0.1549,False,,False,True,anomalously_dark
AFG,AFG.28_1,Parwan,0.0,0.6571,0.3429,5892.3368,8375,0.0,1.7494,False,,False,True,anomalously_dark
AFG,AFG.29_1,Samangan,0.2005,0.968,0.032,11266.7795,16207,0.0,0.1276,False,,False,True,anomalously_dark
AFG,AFG.30_1,Sari Pul,0.3406,0.9957,0.0043,15992.3397,22938,0.0,0.0405,False,,False,True,anomalously_dark
AFG,AFG.31_1,Takhar,0.0,0.7117,0.2883,12335.3051,17914,0.0,0.1497,False,,False,True,anomalously_dark
AFG,AFG.32_1,Uruzgan,0.7557,1.0,0.0,12876.0348,17854,0.0,0.0147,True,,False,True,desert_dark
AFG,AFG.33_1,Wardak,0.0786,0.8733,0.1267,8927.8441,12592,0.0,0.1284,False,,False,True,anomalously_dark
AFG,AFG.34_1,Zabul,0.8626,1.0,0.0,17328.7458,23876,0.0,0.0291,True,,False,True,desert_dark
BGD,BGD.1_1,Barisal,0.0,0.0,1.0,9747.8994,12313,0.472,2.334,False,,False,True,anomalously_dark
BGD,BGD.2_1,Chittagong,0.0,0.0,1.0,31009.2365,39251,1.66,4.6324,False,,False,True,anomalously_dark
BGD,BGD.3_1,Dhaka,0.0,0.0,1.0,20441.563,26088,2.9895,9.2335,False,,False,False,ordinary
BGD,BGD.4_1,Khulna,0.0,0.0,1.0,20559.5957,26062,1.5327,3.5537,False,,False,True,anomalously_dark
BGD,BGD.8_1,Mymensingh,0.0,0.0,1.0,10535.8979,13551,0.8163,3.4758,False,,False,True,anomalously_dark
BGD,BGD.5_1,Rajshahi,0.0,0.0,1.0,18207.0258,23370,1.6438,4.1053,False,,False,True,anomalously_dark
BGD,BGD.6_1,Rangpur,0.0,0.0,1.0,16205.8988,21001,1.2737,4.0587,False,,False,True,anomalously_dark
BGD,BGD.7_1,Sylhet,0.0,0.0,1.0,12346.277,15863,1.3962,4.8089,False,,False,True,anomalously_dark
BTN,BTN.1_1,Bumthang,0.0,0.4199,0.5801,2715.8106,3578,0.0,0.0991,False,,False,True,anomalously_dark
BTN,BTN.2_1,Chhukha,0.0,0.0,1.0,1885.0991,2468,0.1904,1.6998,False,,False,True,anomalously_dark
BTN,BTN.3_1,Dagana,0.0,0.0,1.0,1722.2365,2255,0.0,0.2039,False,,False,True,anomalously_dark
BTN,BTN.4_1,Gasa,0.0,0.9468,0.0532,3135.4081,4142,0.0,0.0,False,,False,True,anomalously_dark
BTN,BTN.5_1,Haa,0.0,0.1875,0.8125,1909.4408,2507,0.0,0.2058,False,,False,True,anomalously_dark
BTN,BTN.6_1,Lhuentse,0.0,0.424,0.576,2861.2614,3772,0.0,0.0249,False,,False,True,anomalously_dark
BTN,BTN.7_1,Monggar,0.0,0.0067,0.9933,1938.4493,2544,0.0,0.2079,False,,False,True,anomalously_dark
BTN,BTN.8_1,Paro,0.0,0.3996,0.6004,1282.8171,1687,0.0864,1.6062,False,,False,True,anomalously_dark
BTN,BTN.9_1,Pema Gatshel,0.0,0.0,1.0,1015.414,1329,0.0,0.601,False,,False,True,anomalously_dark
BTN,BTN.10_1,Punakha,0.0,0.143,0.857,1108.5384,1460,0.0,0.9742,False,,False,True,anomalously_dark
BTN,BTN.11_1,Samdrup Jongkhar,0.0,0.0,1.0,1876.9704,2457,0.0176,0.7551,False,,False,True,anomalously_dark
BTN,BTN.12_1,Samtse,0.0,0.0,1.0,1306.4677,1711,0.316,1.4409,False,,False,True,anomalously_dark
BTN,BTN.13_1,Sarpang,0.0,0.0,1.0,1657.0622,2169,0.0532,0.7542,False,,False,True,anomalously_dark
BTN,BTN.14_1,Thimphu,0.0,0.5265,0.4735,1795.1736,2363,0.398,2.4638,False,,False,True,anomalously_dark
BTN,BTN.19_1,Trashi Yangtse,0.0,0.2909,0.7091,1451.6762,1912,0.0,0.2603,False,,False,True,anomalously_dark
BTN,BTN.15_1,Trashigang,0.0,0.0003,0.9997,2207.2614,2897,0.0,0.2853,False,,False,True,anomalously_dark
BTN,BTN.16_1,Trongsa,0.0,0.026,0.974,1810.2435,2379,0.0,0.4034,False,,False,True,anomalously_dark
BTN,BTN.17_1,Tsirang,0.0,0.0,1.0,642.1635,841,0.0,0.753,False,,False,True,anomalously_dark
BTN,BTN.18_1,Wangdue Phodrang,0.0,0.2782,0.7218,4036.0472,5310,0.0,0.5027,False,,False,True,anomalously_dark
BTN,BTN.20_1,Zhemgang,0.0,0.0,1.0,2418.3244,3168,0.0,0.0518,False,,False,True,anomalously_dark
NPL,NPL.1_1,Central,0.0,0.0513,0.9487,27472.6055,36133,0.5368,2.4755,False,,False,True,anomalously_dark
NPL,NPL.2_1,East,0.0,0.1029,0.8971,28480.7779,37346,0.201,1.2928,False,,False,True,anomalously_dark
NPL,NPL.3_1,Far-Western,0.0,0.0001,0.9999,19752.6304,26420,0.0249,0.2607,False,,False,True,anomalously_dark
NPL,NPL.4_1,Mid-Western,0.0,0.1817,0.8183,42481.735,56633,0.0357,0.2043,False,,False,True,anomalously_dark
NPL,NPL.5_1,West,0.0,0.1865,0.8135,29473.2624,39024,0.122,0.8901,False,,False,True,anomalously_dark
LKA,LKA.1_1,Ampara,0.0,0.0,1.0,4479.1012,5281,0.8919,3.7734,False,,False,True,anomalously_dark
LKA,LKA.2_1,Anuradhapura,0.0,0.0076,0.9924,7203.5105,8516,0.4927,4.935,False,,False,True,anomalously_dark
LKA,LKA.3_1,Badulla,0.0,0.0,1.0,2863.519,3375,1.722,6.176,False,,False,True,anomalously_dark
LKA,LKA.4_1,Batticaloa,0.0,0.0,1.0,2479.4648,2927,0.6882,5.6817,False,,False,True,anomalously_dark
LKA,LKA.5_1,Colombo,0.0,0.0,1.0,683.3024,805,23.5646,41.2133,False,,False,False,ordinary
LKA,LKA.6_1,Galle,0.0,0.0,1.0,1612.2473,1897,4.7814,12.8993,False,,False,False,ordinary
LKA,LKA.7_1,Gampaha,0.0,0.0,1.0,1377.7581,1624,17.0543,31.425,False,,False,False,ordinary
LKA,LKA.8_1,Hambantota,0.0,0.3793,0.6207,2605.5886,3066,1.0157,10.9847,False,,False,False,ordinary
LKA,LKA.9_1,Jaffna,0.0,0.1612,0.8388,1051.111,1247,0.1236,16.8448,False,,False,False,ordinary
LKA,LKA.10_1,Kalutara,0.0,0.0,1.0,1647.6802,1940,4.4366,14.8598,False,,False,False,ordinary
LKA,LKA.11_1,Kandy,0.0,0.0,1.0,1935.3623,2282,4.5364,10.3715,False,,False,False,ordinary
LKA,LKA.12_1,Kegalle,0.0,0.0,1.0,1667.1179,1965,2.2244,9.2813,False,,False,False,ordinary
LKA,LKA.13_1,Kilinochchi,0.0,0.0195,0.9805,1300.7885,1542,0.0,4.451,False,,False,True,anomalously_dark
LKA,LKA.14_1,Kurunegala,0.0,0.0,1.0,4898.5708,5781,1.4061,10.0457,False,,False,False,ordinary
LKA,LKA.15_1,Mannar,0.0,0.5321,0.4679,2013.2087,2383,0.0227,2.1231,False,,False,True,anomalously_dark
LKA,LKA.16_1,Matale,0.0,0.0,1.0,2075.1623,2449,0.8646,6.6456,False,,False,True,anomalously_dark
LKA,LKA.17_1,Matara,0.0,0.0,1.0,1298.8273,1528,3.7465,14.3458,False,,False,False,ordinary
LKA,LKA.18_1,Moneragala,0.0,0.0198,0.9802,5751.6805,6775,0.3169,3.2779,False,,False,True,anomalously_dark
LKA,LKA.19_1,Mullaitivu,0.0,0.0,1.0,2564.5151,3038,0.0,2.1172,False,,False,True,anomalously_dark
LKA,LKA.20_1,Nuwara Eliya,0.0,0.0,1.0,1743.1039,2054,2.6526,5.637,False,,False,True,anomalously_dark
LKA,LKA.21_1,Polonnaruwa,0.0,0.0,1.0,3436.7733,4059,0.7811,6.6697,False,,False,False,ordinary
LKA,LKA.22_1,Puttalam,0.0,0.2717,0.7283,3154.0985,3725,2.0063,9.3308,False,,False,False,ordinary
LKA,LKA.23_1,Ratnapura,0.0,0.0,1.0,3290.1927,3874,1.6226,9.0575,False,,False,False,ordinary
LKA,LKA.24_1,Trincomalee,0.0,0.0,1.0,2670.2166,3158,0.7673,4.7197,False,,False,True,anomalously_dark
LKA,LKA.25_1,Vavuniya,0.0,0.0,1.0,2016.6982,2387,0.5142,3.4303,False,,False,True,anomalously_dark
ARM,ARM.1_1,Aragatsotn,0.0,0.6238,0.3762,2888.5156,4415,0.1711,3.4648,False,,False,True,anomalously_dark
ARM,ARM.2_1,Ararat,0.0,0.8997,0.1003,2222.7634,3374,1.2055,8.4906,False,,False,False,ordinary
ARM,ARM.3_1,Armavir,0.0,1.0,0.0,1301.669,1981,1.701,14.6026,False,,False,False,ordinary
ARM,ARM.4_1,Erevan,0.0,1.0,0.0,281.0883,428,31.4128,53.7921,False,,False,False,ordinary
ARM,ARM.5_1,Gegharkunik,0.0,0.6766,0.3234,5138.0216,7838,0.1759,2.4266,False,,False,True,anomalously_dark
ARM,ARM.6_1,Kotayk,0.0,0.5902,0.4098,1968.904,3008,2.5672,10.4736,False,,False,False,ordinary
ARM,ARM.7_1,Lori,0.0,0.2032,0.7968,3574.2258,5507,0.5138,3.6307,False,,False,True,anomalously_dark
ARM,ARM.8_1,Shirak,0.0,0.4118,0.5882,2982.6561,4585,0.8184,3.9183,False,,False,True,anomalously_dark
ARM,ARM.9_1,Syunik,0.0,0.9093,0.0907,4494.7118,6763,0.1375,1.8304,False,,False,True,anomalously_dark
ARM,ARM.10_1,Tavush,0.0,0.5543,0.4457,2520.9484,3880,0.0401,2.722,False,,False,True,anomalously_dark
ARM,ARM.11_1,Vayots Dzor,0.0,0.8364,0.1636,2312.1108,3500,0.0528,1.3432,False,,False,True,anomalously_dark
AZE,AZE.1_1,Absheron,0.0462,1.0,0.0,6153.8653,9408,9.1604,15.8155,False,,False,False,ordinary
AZE,AZE.2_1,Aran,0.0,1.0,0.0,21886.2919,33249,3.197,5.3957,False,,False,True,anomalously_dark
AZE,AZE.3_1,Daglig-Shirvan,0.0,0.8303,0.1697,5981.1374,9169,0.5107,2.2535,False,,False,True,anomalously_dark
AZE,AZE.4_1,Ganja-Qazakh,0.0,0.7713,0.2287,12042.3507,18508,2.3995,4.5239,False,,False,True,anomalously_dark
AZE,AZE.5_1,Kalbajar-Lachin,0.0,0.5215,0.4785,5760.8046,8721,0.0364,0.5612,False,,False,True,anomalously_dark
AZE,AZE.6_1,Lankaran,0.0,0.6475,0.3525,5579.122,8345,2.9587,4.5361,False,,False,True,anomalously_dark
AZE,AZE.7_1,Nakhchivan,0.1474,0.9947,0.0053,5395.8661,8114,0.277,2.8392,False,,False,True,anomalously_dark
AZE,AZE.8_1,Quba-Khachmaz,0.0,0.7622,0.2378,7328.1801,11341,0.5543,3.8917,False,,False,True,anomalously_dark
AZE,AZE.9_1,Shaki-Zaqatala,0.0,0.4679,0.5321,8722.4853,13490,0.6344,2.2403,False,,False,True,anomalously_dark
AZE,AZE.10_1,Yukhari-Karabakh,0.0,0.8762,0.1238,7392.0644,11191,0.7742,2.9648,False,,False,True,anomalously_dark
BHR,BHR.1_1,Capital,1.0,1.0,0.0,62.291,81,62.8548,63.0,True,,False,False,lit_desert
BHR,BHR.3_1,Muharraq,1.0,1.0,0.0,36.1279,47,59.6562,62.875,True,,False,False,lit_desert
BHR,BHR.4_1,Northern,1.0,1.0,0.0,156.9341,204,58.2037,59.5436,True,,False,False,lit_desert
BHR,BHR.5_1,Southern,1.0,1.0,0.0,456.1567,592,31.9848,52.0027,True,,False,False,lit_desert
CYP,CYP.1_1,Famagusta,0.0,1.0,0.0,207.4334,295,26.6318,39.8654,False,,False,False,ordinary
CYP,CYP.2_1,Larnaca,0.0,0.9992,0.0008,912.049,1295,12.6062,22.126,False,,False,False,ordinary
CYP,CYP.3_1,Limassol,0.0,0.9524,0.0476,1257.8688,1784,10.7332,17.324,False,,False,False,ordinary
CYP,CYP.4_1,Nicosia,0.0,0.9721,0.0279,1970.4218,2803,8.6957,16.5922,False,,False,False,ordinary
CYP,CYP.5_1,Paphos,0.0,1.0,0.0,1367.3489,1942,4.6611,12.3204,False,,False,False,ordinary
GEO,GEO.1_1,Abkhazia,0.0,0.0,1.0,8812.9382,14033,0.3228,2.7083,False,,False,True,anomalously_dark
GEO,GEO.2_1,Ajaria,0.0,0.0,1.0,2839.3179,4419,0.5634,4.2318,False,,False,True,anomalously_dark
GEO,GEO.3_1,Guria,0.0,0.0,1.0,1934.8805,3026,0.3749,3.1704,False,,False,True,anomalously_dark
GEO,GEO.4_1,Imereti,0.0,0.0,1.0,6224.0012,9763,2.465,5.1261,False,,False,True,anomalously_dark
GEO,GEO.5_1,Kakheti,0.0,0.2754,0.7246,11530.6482,17977,0.3199,2.6183,False,,False,True,anomalously_dark
GEO,GEO.6_1,Kvemo Kartli,0.0,0.4352,0.5648,6310.3731,9798,2.9883,6.7683,False,,False,False,ordinary
GEO,GEO.7_1,Mtskheta-Mtianeti,0.0,0.0631,0.9369,7014.6234,11027,1.2534,3.2593,False,,False,True,anomalously_dark
GEO,GEO.8_1,Racha-Lechkhumi-Kvemo Svaneti,0.0,0.0,1.0,5236.9721,8278,0.1541,0.7462,False,,False,True,anomalously_dark
GEO,GEO.9_1,Samegrelo-Zemo Svaneti,0.0,0.0,1.0,7621.2404,12057,0.6165,2.9477,False,,False,True,anomalously_dark
GEO,GEO.10_1,Samtskhe-Javakheti,0.0,0.087,0.913,6336.3383,9845,0.1056,2.0726,False,,False,True,anomalously_dark
GEO,GEO.11_1,Shida Kartli,0.0,0.0968,0.9032,5743.9618,9003,0.9965,4.593,False,,False,True,anomalously_dark
GEO,GEO.12_1,Tbilisi,0.0,0.9598,0.0402,239.4684,373,44.0693,51.5602,False,,False,False,ordinary
IRQ,IRQ.1_1,Al-Anbar,1.0,1.0,0.0,134513.4043,186814,0.6441,1.6281,True,dark;dark_wide,True,True,desert_dark
IRQ,IRQ.2_1,Al-Basrah,1.0,1.0,0.0,18042.9817,24386,8.3046,26.8394,True,,False,False,lit_desert
IRQ,IRQ.3_1,Al-Muthannia,1.0,1.0,0.0,51842.3193,69928,0.2868,1.5264,True,dark;dark_wide,True,True,desert_dark
IRQ,IRQ.4_1,Al-Qadisiyah,1.0,1.0,0.0,8893.1534,12202,2.962,11.7241,True,,False,False,lit_desert
IRQ,IRQ.5_1,An-Najaf,1.0,1.0,0.0,27345.2864,37233,0.6688,2.0255,True,dark;dark_wide,True,True,desert_dark
IRQ,IRQ.6_1,Arbil,0.088,1.0,0.0,14549.8308,21040,0.7733,14.8457,False,,False,False,ordinary
IRQ,IRQ.7_1,As-Sulaymaniyah,0.0869,0.9997,0.0003,18531.9324,26524,0.6817,10.1676,False,,False,False,ordinary
IRQ,IRQ.8_1,At-Ta'mim,0.7859,1.0,0.0,10013.7847,14297,6.9341,20.9521,True,,False,False,lit_desert
IRQ,IRQ.9_1,Babil,1.0,1.0,0.0,7116.5827,9845,11.0757,31.1508,True,,False,False,lit_desert
IRQ,IRQ.10_1,Baghdad,1.0,1.0,0.0,818.2282,1141,57.8444,62.04,True,,False,False,lit_desert
